De eigenaar van het kasteeltje,ond,heeft,pv,de sleutels,lv,aan de aannemer,mwv,overgedragen,wwg,,,,,,,,
Mijn vriend,ond,heeft,pv,oplaadbare batterijen,lv,aan mij,mwv,geleend,wwg,,,,,,,,
De fotograaf,ond,gaf,pv,aanwijzingen,lv,aan het model,mwv,,wwg,,,,,,,,
Het meisje,ond,gaf,pv,een baal hooi,lv,aan haar verzorgpony,mwv,,wwg,,,,,,,,
De ober,ond,schonk,pv,een glas wijn,lv,voor de stamgast,mwv,,wwg,in,restpv,,,,,,
De gefortuneerde weduwe,ond,heeft,pv,een landhuis,lv,aan haar kleinzoon,mwv,nagelaten,wwg,,,,,,,,
De sympathieke spits,ond,gunde,pv,het doelpunt,lv,aan zijn teamgenoot,mwv,,wwg,,,,,,,,
De alternatieve arts,ond,heeft,pv,een speciale kruidenmix,lv,aan de patiënt,mwv,voorgeschreven,wwg,,,,,,,,
Mijn collega,ond,heeft,pv,deze sportfiets,lv,aan mij,mwv,aangeraden,wwg,,,,,,,,
De bibliothecaressse,ond,overhandigde,pv,de gereserveerde boeken,lv,aan de boekenwurm,mwv,,wwg,,,,,,,,
De rijke voetbalclub,ond,betaalde,pv,een riante opleidingsvergoeding,lv,aan de amateurclub,mwv,,wwg,,,,,,,,
De automobiliste,ond,heeft,pv,een lift,lv,aan de verdwaalde toeristen,mwv,aangeboden,wwg,,,,,,,,
De producent,ond,bood,pv,de hoofdrol,lv,aan een onbekende actrice,mwv,,wwg,aan,restpv,,,,,,
De brandweerman,ond,bood,pv,zijn hand,lv,aan het angstige jongetje,mwv,,wwg,aan,restpv,,,,,,
De circusdirecteur,ond,verkocht,pv,zijn tijgers,lv,aan de dierentuin,mwv,,wwg,,,,,,,,
De wethouder,ond,bood,pv,de vertrouwelijke vergaderstukken,lv,aan de journalist,mwv,,wwg,aan,restpv,,,,,,
De fysiotherapeut,ond,raadde,pv,een langdurige revalidatie,lv,aan de atleet,mwv,,wwg,aan,restpv,,,,,,
De coach,ond,vertelde,pv,de opstelling,lv,aan de journalist,mwv,,wwg,,,,,,,,
De volleybalcoach,ond,gunde,pv,een periode van rust,lv,aan de aanvaller,mwv,,wwg,,,,,,,,
Het onderzoeksbureau,ond,overhandigde,pv,het milieurapport,lv,aan de minister,mwv,,wwg,,,,,,,,
De chirurg,ond,droeg,pv,de zorg voor de patiënt,lv,aan de verpleger,mwv,,wwg,over,restpv,,,,,,
De rechter,ond,deelde,pv,de voorwaardelijke gevangenisstraf,lv,aan de verdachte,mwv,,wwg,mee,restpv,,,,,,
De presentator,ond,overhandigde,pv,de autosleutels,lv,aan de gelukkige winnaar,mwv,,wwg,,,,,,,,
De nieuwslezer,ond,deelde,pv,het overlijdensbericht,lv,aan de kijkers,mwv,,wwg,mee,restpv,,,,,,
Onze buurman,ond,levert,pv,de aardappelen,lv,aan dat biologische restaurant,mwv,,wwg,,,,,,,,
De staatssecretaris,ond,heeft,pv,de zwakke economische verwachtingen,lv,aan de minister-president,mwv,meegedeeld,wwg,,,,,,,,
De notaris,ond,overhandigde,pv,het koopcontract,lv,aan het enthousiaste echtpaar,mwv,,wwg,,,,,,,,
De sportvisser,ond,overhandigde,pv,de verse baars,lv,aan het visrestaurant,mwv,,wwg,,,,,,,,
De wereldreiziger,ond,stuurde,pv,allerlei kaartjes en brieven,lv,aan zijn dochters,mwv,,wwg,,,,,,,,
De coördinator,ond,mailde,pv,de noodzakelijke informatie,lv,aan de mentoren van de tweede klas,mwv,,wwg,,,,,,,,
De officier,ond,leerde,pv,de nieuwe aanvalsstrategie,lv,aan zijn eenheid,mwv,,wwg,,,,,,,,
De kunstenaar,ond,stuurde,pv,het ontwerp van het nieuwe logo,lv,aan zijn opdrachtgevers,mwv,,wwg,,,,,,,,
Hem,mwv,heb,pv,ik,ond,dat boek,lv,geschonken,wwg,,,,,,,,
Mijn collega,mwv,heeft,pv,hij,ond,dat,lv,verteld,wwg,,,,,,,,
Sommige journalisten,mwv,heeft,pv,hij,ond,een leugen,lv,verteld,wwg,,,,,,,,
Haar,mwv,heeft,pv,hij,ond,een grote bos bloemen,lv,gestuurd,wwg,,,,,,,,
Aan de winnares van de zwemfinale,mwv,heeft,pv,de voorzitter van de sportbond,ond,een gouden medaille,lv,gegeven,wwg,,,,,,,,
Jullie,mwv,heeft,pv,hij,ond,een nieuwe fiets,lv,beloofd,wwg,,,,,,,,
Mij,mwv,heeft,pv,hij,ond,dat trucje,lv,geleerd,wwg,,,,,,,,
Aan mijn buurman,mwv,heeft,pv,de baas van de woingbouwvereniging,ond,een nieuwe badkamer,lv,beloofd,wwg,,,,,,,,
Mij,mwv,heeft,pv,die sluwe man,ond,de code van mijn creditcard,lv,ontfutseld,wwg,,,,,,,,
Aan zijn directe familie,mwv,heeft,pv,de onlangs overleden man,ond,een groot fortuin,lv,nagelaten,wwg,,,,,,,,
De eigenaar van het café,mwv,moet,pv,hij,ond,zijn excuses,lv,aanbieden,wwg,,,,,,,,
Aan zijn lievelingscollega,mwv,heeft,pv,de computerdeskundige,ond,het raadsel,lv,ontfutseld,wwg,,,,,,,,
Aan de bijlesleerlingen,mwv,gaf,pv,de docent,ond,extra uitleg,lv,,wwg,,,,,,,,
Aan de dokter,mwv,heeft,pv,hij,ond,de vragen,lv,gesteld,wwg,,,,,,,,
Aan de rechter,mwv,vroegen,pv,de leden van de Russische popgroep,ond,een eerlijk proces,lv,,wwg,,,,,,,,
Mijn beste vriend,mwv,heb,pv,ik,ond,mijn brommer,lv,geleend,wwg,,,,,,,,
Wie,mwv,zal,pv,ik,ond,een roos voor Valenstijnsdag,lv,geven,wwg,,,,,,,,
De voetbalsupporters,mwv,beloofde,pv,de bondscoach,ond,een klinkende overwinning,lv,,wwg,,,,,,,,
Jullie,mwv,heeft,pv,hij,ond,dat keuzevak,lv,aangeraden,wwg,,,,,,,,
Aan de uitmuntende student,mwv,heeft,pv,de overheid,ond,een studiebeurs,lv,gegeven,wwg,,,,,,,,
Aan het naaktmodel,mwv,gaf,pv,de schilder,ond,duidelijke aanwijzingen,lv,,wwg,,,,,,,,
Aan Sinterklaas,mwv,heeft,pv,hij,ond,een nieuwe spelcomputer,lv,gevraagd,wwg,,,,,,,,
Aan het hotelpersoneel,mwv,gaf,pv,de directeur,ond,duidelijke instructies,lv,,wwg,,,,,,,,
Ons,mwv,raadde,pv,de hypotheekadviseur,ond,de aanschaf van een duurder huis,lv,,wwg,af,restpv,,,,,,
Aan de wisselspeler,mwv,gaf,pv,de coach van de A1,ond,een belangrijke taak,lv,,wwg,,,,,,,,
Haar,mwv,geef,pv,ik,ond,een bos bloemen,lv,,wwg,,,,,,,,
De caissière,mwv,vroeg,pv,de klant,ond,de prijs van een pak melk,lv,,wwg,,,,,,,,
Aan de klant,mwv,heeft,pv,de winkelier,ond,de twee tassen,lv,overhandigd,wwg,,,,,,,,
De zwerfkatjes,mwv,heeft,pv,de bejaarde vrouw,ond,een blikje voer,lv,gegeven,wwg,,,,,,,,
De Hartstichting,mwv,heeft,pv,de gefortuneerde weduwe,ond,een flink bedrag,lv,geschonken,wwg,,,,,,,,
Aan verschillende supermarkten,mwv,heeft,pv,de biologische boer,ond,zijn vlees,lv,verkocht,wwg,,,,,,,,
Aan de politie,mwv,heeft,pv,de alerte winkeleigenaar,ond,de dievegges,lv,overgedragen,wwg,,,,,,,,
Zijn broer,mwv,heeft,pv,de overleden man,ond,een achttiende-eeuwse tafel,lv,nagelaten,wwg,,,,,,,,
De uitbundige zeilsters,mwv,heeft,pv,de kroonprins,ond,de medailles,lv,overhandigd,wwg,,,,,,,,
Aan een jong gezin,mwv,hebben,pv,mijn ouders,ond,hun tweede auto,lv,verkocht,wwg,,,,,,,,
Aan de burgemeester van het pittoreske dorpje,mwv,heeft,pv,de jury,ond,de oorkonde voor het mooiste dorp van Nederland,lv,overhandigd,wwg,,,,,,,,
Sporters,mwv,raadt,pv,de voedingsdeskundige,ond,dit speciale dieet,lv,,wwg,aan,restpv,,,,,,
Ouders van opgroeiende kinderen,mwv,heeft,pv,de diëtiste,ond,deze voedingsmiddelen,lv,afgeraden,wwg,,,,,,,,
De bewoners van het bejaardentehuis,mwv,heeft,pv,de vrijwilliger,ond,een computercursus,lv,gegeven,wwg,,,,,,,,
De jonge kalfjes,mwv,heeft,pv,de boer,ond,flesjes melk,lv,gegeven,wwg,,,,,,,,
Aan de schorre presentator,mwv,heeft,pv,de dokter,ond,keelpastilles,lv,voogeschreven,wwg,,,,,,,,
De buitenlandse toeristen,mwv,heeft,pv,de gids,ond,een rondleiding,lv,gegeven,wwg,,,,,,,,
Haar beste vriendinnen,mwv,heeft,pv,Tessa,ond,een ansichtkaart,lv,gestuurd,wwg,,,,,,,,
De verkouden zangeres,mwv,heeft,pv,de huisarts,ond,vitaminepillen,lv,voorgeschreven,wwg,,,,,,,,
Zijn directe familie,mwv,heeft,pv,de wetenschapper,ond,de besmettelijke ziekte,lv,overgedragen,wwg,,,,,,,,
Mij,mwv,heeft,pv,hij,ond,zijn mobiele telefoon,lv,geleend,wwg,,,,,,,,
Hem,mwv,heeft,pv,zij,ond,niks,lv,verteld,wwg,,,,,,,,
De inwoners van het straatarme gebied,mwv,heeft,pv,de stichting,ond,twee nieuwe waterputten,lv,geschonken,wwg,,,,,,,,
Hem,mwv,hebben,pv,zijn ouders,ond,een nieuwe fiets,lv,beloofd,wwg,,,,,,,,
Aan de patiënt,mwv,moest,pv,de chirurg,ond,het slechte nieuws,lv,meedelen,wwg,,,,,,,,
Zijn opvolger,mwv,droeg,pv,de rector,ond,zijn verantwoordelijkheden,lv,,wwg,over,restpv,,,,,,
Aan de verlegen leerling,mwv,vroeg,pv,de geschiedenislerares,ond,het juiste antwoord,lv,,wwg,,,,,,,,
Aan de marathonloper,mwv,heeft,pv,de verkoper,ond,deze speciale hardloopschoenen,lv,aangeraden,wwg,,,,,,,,
Aan de watervlugge spits van Utrecht,mwv,heeft,pv,de sportarts,ond,betere scheenbeschermers,lv,aangeraden,wwg,,,,,,,,
Haar,mwv,stuurde,pv,hij,ond,een bos rozen,lv,,wwg,,,,,,,,
Aan de drie vriendinnen,mwv,overhandigde,pv,de verhuurder,ond,de sleutels van het Spaanse appartement,lv,,wwg,,,,,,,,
Aan de rechercheur,mwv,overhandigde,pv,de politieagente,ond,het dossier van de verdachte,lv,,wwg,,,,,,,,
Aan de bewakers van de gevangenis,mwv,droeg,pv,de politie,ond,de veroordeelde crimineel,lv,,wwg,over,restpv,,,,,,
Ons,mwv,heeft,pv,Johan,ond,een verrassing,lv,beloofd,wwg,,,,,,,,
Aan het dierenasiel,mwv,heeft,pv,de dierenwinkelketen,ond,nieuwe hondenmanden,lv,geschonken,wwg,,,,,,,,
Aan de fietsers zonder fietsverlichting,mwv,heeft,pv,de agent,ond,een waarschuwing,lv,gegeven,wwg,,,,,,,,
Haar zus in Amerika,mwv,heeft,pv,Esther,ond,typisch Nederlandse producten,lv,gestuurd,wwg,,,,,,,,
Aan de beste speler van het jeugdtoernooi,mwv,heeft,pv,de voorzitter van de honkbalvereniging,ond,een beker,lv,overhandigd,wwg,,,,,,,,
Aan het ziekenhuis in de Afghaanse hoofdstad,mwv,heeft,pv,het goede doel,ond,medicijnen,lv,geschonken,wwg,,,,,,,,
Aan het museum,mwv,heeft,pv,de verzamelaar,ond,zijn collectie gouden en zilveren munten,lv,geschonken,wwg,,,,,,,,
De trouwe gasten,mwv,heeft,pv,de kok,ond,een gratis dessert,lv,aangeboden,wwg,,,,,,,,
De hongerige gasten,mwv,heeft,pv,de ober,ond,de pompoensoep,lv,aangeraden,wwg,,,,,,,,
Haar kleinzoon,mwv,heeft,pv,de oma,ond,een hobbelpaard,lv,beloofd,wwg,,,,,,,,
De natgeregende leerlingen,mwv,heeft,pv,de conciërge,ond,handdoeken,lv,aangeboden,wwg,,,,,,,,
Aan de kersverse vader,mwv,heeft,pv,de voedvrouw,ond,de pasgeboren baby,lv,overhandigd,wwg,,,,,,,,
Aan hun leenheer,mwv,moesten,pv,de boeren,ond,een groot deel van hun oogst,lv,overhandigen,wwg,,,,,,,,
Aan de bestuurder van de zwaarbeladen auto,mwv,had,pv,de politieagente,ond,een stopsignaal,lv,gegeven,wwg,,,,,,,,
Aan zijn eigenwijze zoon,mwv,had,pv,de vader,ond,een goede regenjas,lv,aangeraden,wwg,,,,,,,,
Zijn collega's,mwv,gaf,pv,de jonge vader,ond,beschuit met muisjes,lv,,wwg,,,,,,,,
Aan Deense en Noorse militairen,mwv,heeft,pv,de NAVO,ond,het toezicht op de conflictregio,lv,overgedragen,wwg,,,,,,,,
Mij,mwv,heeft,pv,hij,ond,alles,lv,verteld,wwg,,,,,,,,
Zijn ouders,mwv,heeft,pv,hij,ond,deze film,lv,aangeraden,wwg,,,,,,,,
Aan dat stille meisje,mwv,heeft,pv,Marco,ond,haar telefoonnummer,lv,gevraagd,wwg,,,,,,,,
Aan de gestreste lerares,mwv,heeft,pv,de bedrijfsarts,ond,veel rust,lv,voorgeschreven,wwg,,,,,,,,
Aan zijn student,mwv,legde,pv,de rijleraar,ond,de werking van de motor,lv,,wwg,uit,restpv,,,,,,
Zijn ouders,mwv,heeft,pv,de student,ond,betere cijfers,lv,beloofd,wwg,,,,,,,,
Aan zijn toekomstige bruid,mwv,had,pv,de pianist,ond,een reisje naar Rome,lv,beloofd,wwg,,,,,,,,
Aan de piloot,mwv,had,pv,de luchtverkeersleiding,ond,het startsein,lv,gegeven,wwg,,,,,,,,
Aan de ambulancechauffeur,mwv,vertelde,pv,de telefoniste,ond,de locatie van het ongeluk,lv,,wwg,,,,,,,,
Aan de bierbrouwer,mwv,overhandigde,pv,de directeur,ond,het eeuwenoude recept,lv,,wwg,,,,,,,,
Aan het populaire dagblad,mwv,stuurde,pv,de tekenaar,ond,zijn nieuwe spotprent,lv,,wwg,,,,,,,,
Aan de Nederlandse wielrenner,mwv,ontnamen,pv,de achtervolgers,ond,de kans op een etappeoverwinning,lv,,wwg,,,,,,,,
Hun opa,mwv,hebben,pv,de kleinkinderen,ond,een sterrenkijker,lv,gegeven,wwg,,,,,,,,
Aan de dokterspost in Zuid-Congo,mwv,schonk,pv,het Nederlandse Rode kruis,ond,een nieuwe voorraad injectienaalden,lv,,wwg,,,,,,,,
Aan de Amerikaanse president,mwv,heeft,pv,de astronaut,ond,een stukje maansteen,lv,overhandigd,wwg,,,,,,,,
Aan de Nederlandse regering,mwv,overhandigde,pv,de asielzoeker,ond,zijn paspoort,lv,,wwg,,,,,,,,
Aan de eindexamenleerlingen,mwv,vroeg,pv,biologiedocent,ond,het antwoord op de meerkeuzevraag,lv,,wwg,,,,,,,,
Aan zijn teambaas,mwv,heeft,pv,de autocoureur,ond,een overwinning,lv,beloofd,wwg,,,,,,,,
De eigenaar van de mijn,mwv,vroegen,pv,de gouddelvers,ond,een beter salaris,lv,,wwg,,,,,,,,
Mij,mwv,heeft,pv,mijn oudtante,ond,twee antieke kandelaars,lv,nagelaten,wwg,,,,,,,,
Aan de wethouder,mwv,overhandigde,pv,het onderzoeksbureau,ond,de resultaten van het luchtverontreinigingsonderzoek,lv,,wwg,,,,,,,,
Aan zijn buurjongen,mwv,verkocht,pv,Johan,ond,zijn oude fiets,lv,,wwg,,,,,,,,
Aan de stagiair,mwv,heeft,pv,de tuinman,ond,de Latijnse naam van een zonnebloem,lv,verteld,wwg,,,,,,,,
Aan de slachtoffers,mwv,hebben,pv,de veroordeelde jongeren,ond,hun excuses,lv,aangeboden,wwg,,,,,,,,
Haar vier jongen,mwv,heeft,pv,de uil,ond,een muisje gegeven,lv,,wwg,,,,,,,,
Aan de geïnteresseerde klanten,mwv,verkocht,pv,de imker,ond,zijn speciale honing,lv,,wwg,,,,,,,,
Aan de huishoudster,mwv,overhandigde,pv,de hardwerkende stewardess,ond,de huissleutels,lv,,wwg,,,,,,,,
Aan het voetbalteam,mwv,vertelde,pv,de coach,ond,de opstelling,lv,,wwg,,,,,,,,
De jonge studenten,mwv,leerde,pv,de muziekleraar,ond,het notenschrift,lv,,wwg,,,,,,,,
Aan het bejaardentehuis,mwv,droeg,pv,de wijkverpleger,ond,de zorg voor de oude weduwe,lv,,wwg,over,restpv,,,,,,
Aan de gemeente,mwv,stuurden,pv,de nieuwe bewoners,ond,de plannen voor de renovatie,lv,,wwg,,,,,,,,
De hotelgasten,mwv,schonk,pv,de ober,ond,een glaasje mineraalwater,lv,,wwg,in,restpv,,,,,,
Mij,mwv,schreef,pv,de dermatoloog,ond,een speciaal zalfje,lv,,wwg,voor,restpv,,,,,,
Ons,mwv,vertelde,pv,het verloofde paar,ond,de datum van hun aanstaande huwelijk,lv,,wwg,,,,,,,,
De wachtende passagiers,mwv,deelde,pv,de grondstewardess,ond,de vertraging,lv,,wwg,mee,restpv,,,,,,
Aan haar beste vriendin,mwv,stuurde,pv,Emma,ond,lange e-mails,lv,,wwg,,,,,,,,
De ouders en hun kinderen,mwv,raadde,pv,de diëtiste,ond,een gezonder ontbijt,lv,,wwg,aan,restpv,,,,,,
Aan de klant,mwv,overhandigde,pv,de fietsenmaker,ond,de gerepareerde fiets,lv,,wwg,,,,,,,,
Aan de sporter,mwv,vertelde,pv,de fysiotherapeut,ond,de gevolgen van zijn knieblessure,lv,,wwg,,,,,,,,
Jullie,mwv,heeft,pv,hij,ond,leugens,lv,verteld,wwg,,,,,,,,
Aan elkaar,mwv,stuurden,pv,de vriendinnen,ond,korte berichtjes,lv,,wwg,,,,,,,,
Haar welpjes,mwv,leerde,pv,de leeuwin,ond,de trucs voor een goede jacht,lv,,wwg,,,,,,,,
De spits,mwv,ontnamen,pv,de twee harde verdedigers,ond,een scoringskans,lv,,wwg,,,,,,,,
Aan het Stedelijk museum,mwv,schenkt,pv,de verzamelaar van moderne kunst,ond,het beroemde schilderij,lv,,wwg,,,,,,,,
Aan het laboratorium,mwv,schenkt,pv,de rijke zakenman,ond,zestigduizend euro,lv,,wwg,,,,,,,,
Aan het weeshuis,mwv,heeft,pv,mijn school,ond,speelgoed en kleren,lv,geschonken,wwg,,,,,,,,
Alle toprestaurants,mwv,leveren,pv,wij,ond,onze tropische vruchten,lv,,wwg,,,,,,,,
Bijna alle scholieren,mwv,levert,pv,dit bedrijf,ond,de schoolboeken,lv,,wwg,,,,,,,,
Aan het personeel van de intensive-careafdeling,mwv,draagt,pv,de chirurg,ond,de patiënt,lv,,wwg,over,restpv,,,,,,
Aan haar herdershond,mwv,heeft,pv,het meisje,ond,een nieuw trucje,lv,geleerd,wwg,,,,,,,,
Aan zijn beste vriend,mwv,heeft,pv,Jeroen,ond,zijn geheim,lv,verteld,wwg,,,,,,,,
Aan de jonge dichter,mwv,overhandigde,pv,de jury,ond,de eerste prijs,lv,,wwg,,,,,,,,
De dappere brandweermannen,mwv,overhandigde,pv,de burgemeester,ond,de koninklijke onderscheidingen,lv,,wwg,,,,,,,,
Aan het medische team,mwv,droeg,pv,het personeel van de traumahelikopter,ond,de patiënt,lv,,wwg,over,restpv,,,,,,
Aan de nieuwe klassenleraar,mwv,droeg,pv,de oud-mentor,ond,de leerlingendossiers,lv,,wwg,over,restpv,,,,,,
Haar dochters,mwv,liet,pv,de overleden vrouw,ond,haar porseleinverzameling,lv,,wwg,na,restpv,,,,,,
Aan de barman,mwv,heeft,pv,de stamgast,ond,de openstaande rekening,lv,betaald,wwg,,,,,,,,
Aan het antiquariaat,mwv,heeft,pv,mijn buurvrouw,ond,haar zilveren sieraden,lv,verkocht,wwg,,,,,,,,
Jou,mwv,heb,pv,ik,ond,mijn favoriete boek,lv,geleend,wwg,,,,,,,,
Haar,mwv,wilde,pv,ik,ond,mijn schaatsen,lv,lenen,wwg,,,,,,,,
Aan het museum,mwv,hebben,pv,de archeologen,ond,de bronzen beeldjes,lv,overhandigd,wwg,,,,,,,,
Aan de duizendste bezoekers,mwv,heeft,pv,het restaurant,ond,een gratis diner,lv,aangeboden,wwg,,,,,,,,
De gasten,mwv,bood,pv,het hotel,ond,een stadswandeling,lv,,wwg,aan,restpv,,,,,,
De minister-president,mwv,wilde,pv,de demonstranten,ond,hun brief met eisen,lv,overhandigen,wwg,,,,,,,,
Aan de buurtbewoners,mwv,wilde,pv,de huis-aan-huisverkoper,ond,een nieuwe verzekering,lv,verkopen,wwg,,,,,,,,
Aan de spits,mwv,ontfutselde,pv,de keeper,ond,de bal,lv,,wwg,,,,,,,,
Aan de doktersassistent,mwv,vroeg,pv,de verkouden patiënt,ond,een herhalingsrecept,lv,,wwg,,,,,,,,
Aan de eindredacteur,mwv,stuurde,pv,de journalist,ond,zijn nieuwste artikel,lv,,wwg,,,,,,,,
Aan de regisseur,mwv,vroeg,pv,de acteur,ond,extra aanwijzingen,lv,,wwg,,,,,,,,
Aan de overspannen werknemer,mwv,heeft,pv,de bedrijfsarts,ond,drie weken rust,lv,voorgeschreven,wwg,,,,,,,,
Aan haar ouders,mwv,heeft,pv,de zwangere vrouw,ond,het goede nieuws,lv,verteld,wwg,,,,,,,,
Mijn beste vriend,mwv,wilde,pv,ik,ond,een kaartje,lv,sturen,wwg,,,,,,,,
Aan de zeurende middenvelder,mwv,heeft,pv,de scheidsrechter,ond,een waarschuwing,lv,gegeven,wwg,,,,,,,,
Aan de toeriste,mwv,legde,pv,de behulpzame voorbijganger,ond,de route naar het hostel,lv,,wwg,uit,restpv,,,,,,
Aan de jeugdspelers van Emmen,mwv,legde,pv,de spitsentrainer,ond,de effectieve schijnbeweging,lv,,wwg,uit,restpv,,,,,,
Aan de danseres,mwv,gaf,pv,de presentator,ond,een complimentje,lv,,wwg,,,,,,,,
Aan haar kleindochter,mwv,liet,pv,de overleden vrouw,ond,een achttiende-eeuws poppenhuis,lv,,wwg,na,restpv,,,,,,
Aan de potentiële klanten,mwv,vertelde,pv,de autoverkoper,ond,de prijs van de nieuwste Mercedes,lv,,wwg,,,,,,,,
Aan de middelbare scholier,mwv,raadde,pv,de tandarts,ond,frisdrank en kauwgum,lv,,wwg,af,restpv,,,,,,
Aan de vrouw met oorpijn,mwv,schreef,pv,de huisarts,ond,sterkere medicijnen,lv,,wwg,voor,restpv,,,,,,
Aan de koning,mwv,vroeg,pv,de ridder,ond,de hand van zijn jongste dochter,lv,,wwg,,,,,,,,
Aan zijn zieke fan,mwv,heeft,pv,de zanger,ond,een privéconcert,lv,gegeven,wwg,,,,,,,,
De straatmuzikant,mwv,gaven,pv,de toeristen,ond,hun kleingeld,lv,,wwg,,,,,,,,
Aan zijn kleine neefje,mwv,heeft,pv,de jongen,ond,een spannend verhaaltje,lv,verteld,wwg,,,,,,,,
Aan de enthousiaste kinderen,mwv,wilde,pv,de kleuterjuf,ond,een nieuw liedje,lv,leren,wwg,,,,,,,,
De gasten,mwv,overhandigde,pv,de kelner,ond,de rekening,lv,,wwg,,,,,,,,
Zijn konijnen,mwv,heeft,pv,de dierenvriend,ond,een wortel,lv,gegeven,wwg,,,,,,,,
Zijn beste verkoper,mwv,beloofde,pv,de directeur,ond,een reisje naar Parijs,lv,,wwg,,,,,,,,
Aan de spits,mwv,gaf,pv,de middenvelder,ond,een geweldige pass,lv,,wwg,,,,,,,,
De bouwvakkers,mwv,raadde,pv,de specialist,ond,betere schoenen,lv,,wwg,aan,restpv,,,,,,
De klierende kinderen,mwv,gaf,pv,de gymdocent,ond,een tweede waarschuwing,lv,,wwg,,,,,,,,
Aan het museum,mwv,gaf,pv,de verzamelaar,ond,een zeer zeldzaam fossiel,lv,,wwg,,,,,,,,
Haar,mwv,heb,pv,je,ond,niks,lv,gevraagd,wwg,,,,,,,,
Mij,mwv,heb,pv,je,ond,dit boek,lv,geleend,wwg,,,,,,,,
Geef,pv,de planten,mwv,water,lv,,,,,,,,,,,,
Geef,pv,mij,mwv,dat boek,lv,,,,,,,,,,,,
Overhandig,pv,de museumbezoekers,mwv,de kaartjes,lv,,,,,,,,,,,,
Overhandig,pv,de bibliothecaresse,mwv,de geleende boeken,lv,,,,,,,,,,,,
Betaal,pv,de dierenarts,mwv,de openstaande rekening,lv,,,,,,,,,,,,
Verkoop,pv,de natgeregende toeristen,mwv,paraplu's en poncho's,lv,,,,,,,,,,,,
Raad,pv,onze klanten,mwv,de asperges,lv,aan,restpv,,,,,,,,,,
Leen,pv,haar,mwv,jouw fiets,lv,,,,,,,,,,,,
Leen,pv,jouw klasgenoot,mwv,de geodriehoek,lv,,,,,,,,,,,,
Leen,pv,het zusje van jouw beste vriend,mwv,regenkleding,lv,,,,,,,,,,,,
Bied,pv,de buren,mwv,een flesje wijn,lv,aan,restpv,,,,,,,,,,
Bied,pv,de lerares Duits,mwv,je excuses,lv,aan,restpv,,,,,,,,,,
Bied,pv,de minister-president,mwv,de handtekeningen,lv,aan,restpv,,,,,,,,,,
Bied,pv,de prinses,mwv,de zijden sjaal,lv,aan,restpv,,,,,,,,,,
Deel,pv,de treinreizigers,mwv,de vertraging,lv,mee,restpv,,,,,,,,,,
Deel,pv,de deelnemers aan de kookwedstrijd,mwv,de einduitslag,lv,mee,restpv,,,,,,,,,,
Deel,pv,de patiënt met de gebroken arm,mwv,het slechte nieuws,lv,mee,restpv,,,,,,,,,,
Vraag,pv,aan de ober,mwv,schoon bestek,lv,,,,,,,,,,,,
Vraag,pv,aan de kok van dat dure restaurant,mwv,zijn lievelingsgerecht,lv,,,,,,,,,,,,
Beloof,pv,je ouders,mwv,betere cijfers,lv,,,,,,,,,,,,
Raad,pv,de leerlingen,mwv,bijles,lv,aan,restpv,,,,,,,,,,
Raad,pv,de onervaren chauffeur,mwv,een andere route,lv,aan,restpv,,,,,,,,,,
Raad,pv,de marathonloper,mwv,deze energiedrank,lv,aan,restpv,,,,,,,,,,
Raad,pv,jouw vriendin,mwv,alle films van deze regisseur,lv,aan,restpv,,,,,,,,,,
Raad,pv,de toeschouwers van de schaatswedstrijd,mwv,voldoende warme kleding,lv,aan,restpv,,,,,,,,,,
Raad,pv,de geblesseerde basketballer,mwv,deze fysiotherapeut,lv,aan,restpv,,,,,,,,,,
Raad,pv,de secretaresse,mwv,een computercursus,lv,aan,restpv,,,,,,,,,,
Bewijs,pv,hem,mwv,zijn ongelijk,lv,,,,,,,,,,,,
Leer,pv,hun,mwv,de stelling van Pythagoras,lv,,,,,,,,,,,,
Leer,pv,haar,mwv,de pasjes van onze dans,lv,,,,,,,,,,,,
Leer,pv,het buurjongetje,mwv,een kaarttrucje,lv,,,,,,,,,,,,
Leer,pv,de buitenlandse studenten,mwv,de Nederlandse grammatica,lv,,,,,,,,,,,,
Leer,pv,de studenten van de dansacademie,mwv,deze moeilijke sprong,lv,,,,,,,,,,,,
Vertel,pv,hun,mwv,jouw favoriete verhaal,lv,,,,,,,,,,,,
Vertel,pv,de vader van Jeroen,mwv,jouw probleem,lv,,,,,,,,,,,,
Vertel,pv,de bezoekers van de bioscoop,mwv,het vervelende nieuws,lv,,,,,,,,,,,,
Stuur,pv,haar ouders,mwv,een mooie kaart,lv,,,,,,,,,,,,
Stuur,pv,alle oud-leerlingen,mwv,de uitnodiging voor de reünie,lv,,,,,,,,,,,,
Stuur,pv,aan hen,mwv,de foto's van jouw kind,lv,,,,,,,,,,,,
Stuur,pv,de helpdesk,mwv,een e-mail,lv,,,,,,,,,,,,
Stuur,pv,de medewerkers van de verkoopafdeling,mwv,een uitnodiging voor onze receptie,lv,,,,,,,,,,,,
Schenk,pv,mij,mwv,een glaasje appelsap,lv,in,restpv,,,,,,,,,,
Geef,pv,dat leuke meisje,mwv,een reep chocola,lv,,,,,,,,,,,,
Geef,pv,Emma,mwv,een rode roos,lv,,,,,,,,,,,,
Geef,pv,de patiënten,mwv,uitgebreid advies,lv,,,,,,,,,,,,
Geef,pv,die kinderen,mwv,een lekker ijsje,lv,,,,,,,,,,,,
